id,host_id,host_name,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
37262253,29986773,Luca,I love to travel and explore new parts of the world.,N/A,N/A,100%,"['email', 'phone', 'work_email']",Westerpark,Entire condo,Entire home/apt,2,1 bath,1,$200.00 ,6,4.83,4.83,4.83,4.83,5,5,4.83
20168,59484,Alexander,31638535212,within an hour,100%,99%,"['email', 'phone']",Centrum-Oost,Private room in townhouse,Private room,2,1 private bath,1,$117.00 ,366,4.44,4.68,4.8,4.63,4.61,4.88,4.49
772861770830914181,9771504,Lexi,An American expat living in the heart of Amsterdam.,within a day,100%,90%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1 bath,2,$400.00 ,9,4.89,4.78,5,4.89,5,4.89,4.78
40524374,124027020,Ed,,within an hour,100%,91%,"['email', 'phone']",Noord-Oost,Private room in bed and breakfast,Private room,4,1 bath,5,$201.00 ,59,4.64,4.64,4.39,4.88,4.95,4.53,4.34
30316704,7727773,Willem,,N/A,N/A,33%,"['email', 'phone', 'work_email']",De Pijp - Rivierenbuurt,Entire loft,Entire home/apt,2,1 bath,1,$300.00 ,5,5,5,5,5,5,4.8,4.8
50110630,404302528,Karel,,N/A,N/A,N/A,"['email', 'phone']",Noord-Oost,Private room in condo,Private room,2,1.5 baths,2,$145.00 ,0,,,,,,,
984620334843923478,538035047,Mayliss,,within an hour,90%,80%,['phone'],Centrum-Oost,Entire condo,Entire home/apt,4,1.5 baths,2,$628.00 ,1,5,5,5,5,5,5,5
653326414871985697,24938319,Agnes,,within a day,100%,91%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1 bath,2,$300.00 ,10,4.9,4.8,4.7,4.8,4.9,4.8,4.8
14610348,48924726,Veerle,,within a day,100%,44%,['phone'],De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1 bath,1,$357.00 ,35,5,4.97,4.91,4.97,4.97,4.89,4.8
890288,4724613,Cindy,"We are Marten and Cindy from Amsterdam, love to sport, travel, discover other cultures and enjoy festivals once a while. Besides being a photographer, I (Cindy) love to paint, mainly caused by travelling. Marten works as a lawyer in Haarlem and is a creative writer in his spare time. 
In 2013 we experienced travelling and hosting with airbnb for the first time. We think it is very special; people open their house and make you feel at home. As a guest you respect and love this too? Then you can have such a beautiful experience. Because we like to meet other people and be of good service, this is a nice combination. 
We have a special interest in Spanish-language, same as the Spanish spoken countries, that for I (Cindy) worked as a volunteer and travelled for half a year in Latin-America.

p.s. Most of the time you will talk to me, but Dinah or Noehl is taking care of our apartment in Amsterdam, while I am gone!",N/A,N/A,75%,"['email', 'phone', 'work_email']",Zuid,Entire rental unit,Entire home/apt,4,2 baths,2,$445.00 ,50,4.9,4.84,4.92,4.8,4.92,4.78,4.76
929403882061311700,39330138,Jamy-Lee,,within an hour,100%,62%,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,2,1 bath,1,$200.00 ,5,4.8,4.8,4.6,5,4.8,4.8,4.6
30244717,4443833,Nova Team,The Nova Houseboat Amsterdam is the perfect place in Amsterdam on the water. Enjoy our roof terrace and feed the ducks. With our bikes that our included you can explore Amsterdam really easy. We have accommodated many guests from all over the world. See you in Amsterdam.,within an hour,100%,100%,"['email', 'phone']",De Aker - Nieuw Sloten,Entire guesthouse,Entire home/apt,2,1 bath,2,$120.00 ,309,4.74,4.76,4.86,4.86,4.83,4.52,4.67
6850043,24350341,Harold,,within a few hours,100%,64%,"['email', 'phone']",Noord-Oost,Entire rental unit,Entire home/apt,4,1 bath,3,$169.00 ,44,4.82,4.81,4.53,4.93,4.93,4.82,4.68
19240662,7852606,Carien,"Hi! My name is Carien. I have lived in Amsterdam since 1988 and just love the city. In 2015 I was so lucky to be able to buy the appartement of my upstairs neighbour and since then I live in this very spacious two floor appartement. Since I also love to travel, renting out my house is a perfect way to finance these two pleasures in my life.",within an hour,100%,30%,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,4,2.5 baths,2,$199.00 ,12,5,4.92,5,5,4.83,4.83,4.83
20708620,145907546,Myriam,"My name is Myriam and I live with my partner and two daughters in Amsterdam. I have my own business. In my work I meet a lot of people with different cultural backgrounds. My mission is to contribute to a better world in which respect, compassion and tolerance are important keywords. Together with my eldest daughter Liza, who studies at the UVA (university of Amsterdam) I started this RB&B in my working place. We look forward to meet you in our very nice apartment.   ",within a few hours,100%,88%,"['email', 'phone', 'work_email']",Oud-Oost,Entire condo,Entire home/apt,3,1 bath,2,$98.00 ,339,4.87,4.89,4.9,4.9,4.93,4.7,4.68
28045191,17841111,Felicity And Michael,"We're an Australian couple living in Amsterdam. Felicity works at a local interior design firm and Michael works in technology. 

We love travelling and look forward to sharing experiences from our adopted city with others. ",within a day,100%,100%,"['email', 'phone']",Bos en Lommer,Entire rental unit,Entire home/apt,4,1.5 baths,2,$294.00 ,17,5,5,4.88,4.94,5,4.88,4.82
33243191,81805088,Wynand,"Engineer by trade. Travel to learn!

Recently started renting out our apartment when we go on holiday. Hoping more people enjoy a quieter corner of Amsterdam, but still super close to all the hustle, bustle and tourist attractions of our lovely city!",within a few hours,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1 bath,1,$148.00 ,0,,,,,,,
733361842892120762,12605546,Evelie,,N/A,N/A,N/A,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,4,1.5 baths,2,$450.00 ,3,5,5,5,5,5,5,5
32304359,2881513,Stephan,,N/A,N/A,0%,"['email', 'phone']",IJburg - Zeeburgereiland,Entire home,Entire home/apt,4,2 baths,5,$250.00 ,8,4.63,4.88,4.63,4.75,4.88,4.88,4.38
18073394,56007762,Olivia,,within a few hours,100%,75%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire home,Entire home/apt,2,1 bath,1,$226.00 ,2,5,5,5,5,5,5,5
1828391,9566467,Pien,"Hello, 
We are a family of five, and we live in a very nice house in the north of Amsterdam. We have a huge living room with fire place, a small front yard and back yard with a trampoline in it. It's a wonderful neighborhood that we live in, and still we can be in the centre in about 10 cycling minutes. Our kids are 15, 17 and 18 years old, and we have a dog. When we are renting out our house we are probably on our bikes, cycling around. We've done that for a year. ",N/A,N/A,100%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1 bath,5,$200.00 ,25,4.88,4.8,4.56,4.88,4.96,4.44,4.8
21005647,12105288,Shirley,,within a few hours,100%,100%,"['email', 'phone']",Oud-Oost,Entire rental unit,Entire home/apt,4,1 bath,3,$400.00 ,45,4.91,4.89,4.73,4.91,4.96,4.78,4.69
747449848984932665,483286831,Marrit,,within an hour,100%,100%,"['email', 'phone']",Centrum-Oost,Shared room in hostel,Shared room,1,0 shared baths,1,$50.00 ,14,4.57,4.36,4.5,4.86,4.93,4.5,4.21
913586537288199556,61431813,Jerry,"Ik ben een jonge spontane gozer die van reizen, muziek maken en eten houd. Zelf ben ik erg gesteld op hygiëne. Ik ben makkelijk in omgang en een gezelschapsmens. ",within a day,90%,41%,"['email', 'phone', 'work_email']",Bos en Lommer,Entire rental unit,Entire home/apt,2,1.5 baths,1,$180.00 ,3,4.67,4.67,5,3.67,4,4.67,4.67
712067097431210052,19568304,Annelie,"Love to travel, to experience the world, to see new places, to read and learn, to meet new people. Living in Amsterdam with boyfriend Frits and baby Tommie. ",within a day,100%,46%,"['email', 'phone', 'work_email']",Oud-Noord,Entire townhouse,Entire home/apt,4,1.5 baths,2,$300.00 ,8,4.63,4.63,4.63,4.88,4.88,4.13,4.25
751264305239049076,18184896,Marit,"Hi, 
My name is Marit, and live in Amsterdam. 
I working like a interieur adviser and estate agent for airbnb apartments here in Amsterdam. Check IG maritjevanalles 
And when i have time over i like to travel around the world surfing and dancing are my passions. ",within an hour,100%,63%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1 bath,1,$275.00 ,4,4.75,5,4.25,5,5,5,4.75
647055735071855965,3342728,Gianna,"25 jaar, drama docent, Amsterdam",within an hour,100%,71%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1.5 baths,4,$240.00 ,5,5,5,5,4.8,5,5,4.8
30041153,8489765,Alejandro,,within an hour,100%,95%,"['email', 'phone']",Westerpark,Private room in rental unit,Private room,4,1 shared bath,2,$103.00 ,178,4.8,4.87,4.74,4.95,4.89,4.64,4.6
675819455696700595,470720781,Farah,,within a day,100%,20%,"['email', 'phone']",Gaasperdam - Driemond,Entire home,Entire home/apt,6,2 baths,4,$275.00 ,6,5,5,4.83,5,4.83,5,4.67
897601691257768393,100368388,Eline,,within a day,100%,80%,"['email', 'phone', 'work_email']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5 baths,2,$302.00 ,2,5,5,5,5,5,5,5
683761500973272911,47366530,Lize,,within a day,100%,27%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1 bath,2,$280.00 ,6,4.83,5,4.5,5,5,4.33,4.83
24531839,31723933,Michael,Airbnb Super Host since July 2015,N/A,N/A,100%,"['email', 'phone']",Bos en Lommer,Entire condo,Entire home/apt,4,1.5 baths,3,$391.00 ,26,4.88,4.92,4.92,4.88,4.92,4.69,4.54
31709131,12961955,Marlies,"Mijn naam is Marlies en reis graag met mijn gezin. We hebben zelf een B&B in het centrum van Amsterdam, waar we met plezier gasten uit de hele wereld ontvangen. We vinden het ontzettend leuk hen onze persoonlijke tips te geven en te zorgen dat zij zich thuis voelen in onze mooie stad.
Als we zelf op reis gaan geven we ook de voorkeur aan een B&B, zodat we ons echt even ‘locals’ kunnen voelen.",within an hour,100%,100%,"['email', 'phone']",Centrum-West,Private room in condo,Private room,4,1 private bath,2,$266.00 ,38,5,5,5,5,5,5,4.87
577254417399193931,448368781,Franklyn,,within a few hours,100%,90%,"['email', 'phone']",Centrum-Oost,Entire rental unit,Entire home/apt,2,1 bath,2,$168.00 ,15,4.87,4.8,4.67,4.73,4.73,5,4.53
762063340023678057,54229921,Roos-Veerle,"Hi , I am Rose,

I facilitate natural transformation in people their personal and professional lives.
I do this through (psychedelic) retreats to support people to connect to their body wisdom and live a life in freedom and purity. And also 1:1 coaching trajectories.

I love to travel and to connect to nature. I love to host and facilitate human connection where I can. Let’s return to the way of nature together!

For more info about my work with psychedelics in a therapeutic setting and sacred sexuality you can have a look at my website: Naked Truth Retreats . com 

Warmly, Rose",N/A,N/A,N/A,"['email', 'phone', 'work_email']",Centrum-Oost,Private room in rental unit,Private room,2,1 shared bath,1,$71.00 ,38,4.89,4.89,4.97,4.82,4.92,4.92,4.71
43711783,9072052,Olga,"I love traveling myself and host guests at my place, that is why I join AirBnB!",within an hour,100%,8%,"['email', 'phone']",Westerpark,Entire condo,Entire home/apt,4,1 bath,2,$181.00 ,0,,,,,,,
48668767,391929878,Bar,Amsterdam host with a few lovely b&b rooms and apartments in the heart of the city. Born and raised in Amsterdam I love welcoming guests from all over te world. Feel free to contact me!,within an hour,100%,100%,"['email', 'phone']",Watergraafsmeer,Room in hotel,Private room,4,1 private bath,3,$210.00 ,82,4.85,4.88,4.7,4.9,4.93,4.79,4.68
912042656218546661,81622623,Carol,"Hello nice to meet you! I'm Carol, mother of three beautiful children. Love traveling, dancing, going to concerts: music is my oxygen. I'm very much in love with Brazil and go there every year.
So every now and then, we like to have guests in our authentic house and let them experience Amsterdam at his best.",within a day,100%,73%,"['email', 'phone']",Centrum-Oost,Private room in bed and breakfast,Private room,4,1 shared bath,4,$386.00 ,6,5,5,5,5,5,5,4.5
17584360,259495,Marcel,"From Amsterdam, the Netherlands, mostly travelling for business. ",within a few hours,100%,75%,"['email', 'phone', 'work_email']",Westerpark,Entire rental unit,Entire home/apt,2,1 bath,1,$250.00 ,19,4.84,4.94,4.74,4.72,4.94,4.94,4.83
949745260894323822,45030072,Gijs,,within an hour,100%,67%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1 bath,1,$204.00 ,4,5,4.75,4.5,5,5,5,4.75
554238799246273855,443406859,Yasmin, Inrichting van huis en decoratie and kunst artist ,a few days or more,0%,0%,"['email', 'phone']",Centrum-West,Private room in bed and breakfast,Private room,4,2 baths,4,$850.00 ,3,4.67,4.67,4.67,4.67,4.67,5,4.33
6485103,33890419,Johan,,within an hour,100%,100%,"['email', 'phone', 'work_email']",Centrum-Oost,Private room in bed and breakfast,Private room,2,2 baths,1,$115.00 ,261,4.45,4.51,4.51,4.44,4.53,4.81,4.24
582398957093988972,449512002,Cornelis Dirk,"Hello, I am Dirk. I am very interested in history. I like to read books and cycling.",within an hour,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Private room in bed and breakfast,Private room,3,1 private bath,4,$116.00 ,96,4.89,4.95,4.89,4.91,4.94,4.96,4.83
34640050,20254262,Peet,Hi! Oscar and I are from Sydney and Amsterdam and love living here! We’ve bought this house and turned the top 2 floors in to a bnb. Peet is a podcast host and Oscar runs his own business. We enjoy going to the movies and having dinner with friends. Welcome to GCBNB!,within an hour,100%,96%,"['email', 'phone', 'work_email']",Centrum-Oost,Entire condo,Entire home/apt,4,2 baths,3,$326.00 ,174,4.84,4.78,4.89,4.9,4.91,4.86,4.64
24038698,15854712,Katja,,within an hour,100%,86%,"['email', 'phone', 'work_email']",Noord-West,Entire villa,Entire home/apt,4,1.5 baths,3,$364.00 ,7,5,5,4.86,5,5,4.71,4.43
2668398,13659182,Wimie,"I am an Amsterdam born actress for tv, film and theatre. I'm also a director. I love my profession. I call myself the Queen of the Supporting Act. I also love my daughter Lute (21). She is a ""gruesome""person, but still, I love her very much. She is a student at the University of Amsterdam and lives on her own now. My house is full of books. And laughs. And light. Come see for yourself what that means.",N/A,N/A,57%,"['email', 'phone']",De Baarsjes - Oud-West,Entire loft,Entire home/apt,3,1 bath,3,$150.00 ,86,4.91,4.84,4.78,4.98,4.95,4.78,4.76
13571617,78267189,Carolijn,Hi! I'm Carolijn!,within an hour,90%,92%,['phone'],Oud-Oost,Entire rental unit,Entire home/apt,3,1.5 baths,2,$131.00 ,114,4.78,4.78,4.71,4.75,4.79,4.84,4.56
51504073,4405684,Tamara,,N/A,N/A,100%,"['email', 'phone']",Noord-West,Boat,Entire home/apt,4,1 bath,5,$209.00 ,8,4.75,5,4.63,4.88,5,4.63,4.75
36346375,3680036,Eefje,,N/A,N/A,100%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.5 baths,3,$295.00 ,10,4.7,4.7,4.6,4.7,4.9,4.7,4.5
47917082,510526,Tuhami,"I am an experienced traveler and working in tourism for more than 25 years. Running my own B&B in the heart of sparkling Amsterdam for many years now I still love to explore this fantastic city. Love concerts at Paradiso,  Melkweg, Ziggo Dome the IDFA film festival, Amsterdam Dance Event, Kingsday, cosy bars and fine restaurants. 

Come and let me show you the real Amsterdam!
",within an hour,100%,98%,"['email', 'phone']",Centrum-West,Private room in bed and breakfast,Private room,2,1 private bath,1,$185.00 ,138,4.7,4.71,4.73,4.84,4.78,4.92,4.54
17525219,118830499,Isabel & Olivier,,within an hour,100%,97%,['phone'],Centrum-West,Private room in bed and breakfast,Private room,2,1 private bath,,$150.00 ,162,4.59,4.78,4.8,4.53,4.57,4.88,4.39
739560947660976650,23696810,Marijke,,within an hour,100%,85%,"['email', 'phone']",Bos en Lommer,Entire rental unit,Entire home/apt,4,1 bath,2,$420.00 ,14,4.93,5,4.93,4.71,5,4.71,4.43
18057725,26457043,Aimée,,N/A,N/A,N/A,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1.5 baths,1,$325.00 ,11,5,4.91,5,4.82,5,5,4.91
838483163404494394,503540785,Florian,,within a day,100%,40%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1 bath,1,$290.00 ,1,5,5,5,5,5,5,5
820281403330559684,130446084,Sanne,,within a few hours,100%,89%,"['email', 'phone']",Westerpark,Entire rental unit,Entire home/apt,2,1 bath,1,$200.00 ,6,4.83,5,5,5,4.83,4.83,4.83
19884996,140740928,Frank,,within an hour,100%,100%,"['email', 'phone']",Buitenveldert - Zuidas,Entire rental unit,Entire home/apt,4,1.5 baths,3,$240.00 ,47,4.87,4.89,4.77,4.98,5,4.85,4.64
669341899336365163,57909603,Tessa,,within an hour,100%,83%,"['email', 'phone']",Buitenveldert - Zuidas,Entire condo,Entire home/apt,4,2.5 baths,2,$285.00 ,7,5,4.86,5,5,5,4.86,4.86
808662624466713575,495838645,Mario,"My name is Mario, and I am thrilled to have the opportunity to present to you as a host/cohost in Amsterdam. Today, I want to share with you some insights into my role and how I can support you before and during your stay in this vibrant city.

Some of the apartments has been personally designed and decorated by me as if they might become my own home.

Welcome home in Amsterdam!",within an hour,100%,99%,"['email', 'phone']",Centrum-Oost,Entire rental unit,Entire home/apt,6,1.5 baths,6,$676.00 ,14,4.64,4.86,4.79,5,5,4.5,4.57
757761784584902413,420867136,Tim,,N/A,N/A,N/A,['phone'],Bos en Lommer,Entire condo,Entire home/apt,2,1.5 baths,1,$300.00 ,0,,,,,,,
53583106,28757347,Tom & Noor,"We live in Amsterdam for almost eight years now and we really enjoy the city! 

Going out to nice restaurants, drinking a beer in the sun on one of the terrasses or in our nice and sunny garden, relaxing, reading books or playing sports in one of the parks or enjoying a yoga class at one of the many wonderfull studios, going to one of the few festivals Amsterdam has to offer. We can of course help you out with some tips and tricks to make the most of your stay! 

Furthermore, we love to travel ourselves and love to see the world. We have already been to - amongst others - Australia, New Zealand, USA, Cuba, Indonesia and Vietnam and hopefully there are many more countries that we will be able to visit! 

During our visits we love to stay in airbnb places ourselves, so we can feel a bit at home where ever we are. ",within an hour,100%,100%,['phone'],Bos en Lommer,Entire home,Entire home/apt,2,1.5 baths,,$214.00 ,4,5,4.75,5,5,4.75,4.5,4.5
19991681,45655021,Astrid,,within a few hours,75%,8%,"['email', 'phone']",Westerpark,Entire rental unit,Entire home/apt,2,1 bath,1,$199.00 ,22,4.86,4.91,4.73,4.91,4.95,4.68,4.68
15070684,95156553,Siem,,within an hour,100%,85%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,4,2 baths,4,$650.00 ,36,4.89,4.97,5,5,5,4.86,4.89
2682113,10092422,Brigitte,Brigid - Amsterdam,N/A,N/A,75%,"['email', 'phone']",Bos en Lommer,Entire rental unit,Entire home/apt,4,1 bath,2,$199.00 ,21,4.95,4.95,4.95,5,5,4.75,4.85
946881625181735421,19163511,Elliot,"English Expat living in Amsterdam working for Nike, avid traveller with a love of food! ",within a day,100%,29%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire home,Entire home/apt,4,1 bath,2,$309.00 ,4,5,5,5,5,5,5,5
947715023336827882,79030818,Daan,,within an hour,100%,100%,"['email', 'phone']",Zuid,Entire condo,Entire home/apt,2,1 bath,1,$310.00 ,1,5,5,5,5,5,4,4
40307715,1794617,Manu,-,within a day,100%,69%,"['phone', 'work_email']",Zuid,Entire rental unit,Entire home/apt,4,1.5 baths,4,$255.00 ,5,4.6,4.6,4.8,5,5,4.8,4.2
748487072666619827,14390964,Iris,Young professional with a passion for traveling. Living with my boyfriend in Amsterdam for already 8 years. ,within a day,100%,N/A,"['email', 'phone']",Zuid,Entire condo,Entire home/apt,2,1.5 baths,1,$250.00 ,0,,,,,,,
29302592,220711664,Amsterdam East By YAYS,,within an hour,94%,100%,"['email', 'phone']",Oostelijk Havengebied - Indische Buurt,Entire serviced apartment,Entire home/apt,6,1 bath,3,$328.00 ,471,4.52,4.54,4.55,4.52,4.51,4.3,4.31
41283335,59360155,Rutger,"We are a family with 3 children and we welcome you to one of our family houses in the Netherlands or France. 

Our family is keen on comfort and relaxation and we love many possibilities of a big city like Amsterdam nearby. We truly love the dynamics and history of Amsterdam. We have a comfortable and spacious house, equipped with all conveniences, centrally located in the Netherlands and the city center close by. A great house to plan your trips in the Netherlands and also an unique place to start exploring Amsterdam.

During the holiday season we are true nature lovers, that is why we have completely rebuilt an original farmhouse, located in the beautiful and peaceful surroundings of the famous Cantal, part of the Auvergne France. 

The Auvergne region, also known as the lungs of France, is a varied region in terms of landscape. No monotony here: volcanoes, forests, plains, mountains and valleys, often with rugged untouched nature. We love cycling, hiking, tennis and good regional products! 

We wish you a warm welcome in one of our family houses!",within an hour,100%,67%,"['email', 'phone']",IJburg - Zeeburgereiland,Entire villa,Entire home/apt,6,3.5 baths,7,$600.00 ,1,5,5,5,5,5,5,5
29147887,219618697,YAYS Amsterdam Salthouse Canal,"YAYS Group is an established serviced apartment provider managing 15 aparthotels in Amsterdam, The Hague, the Paris metropolitan area, and Antwerp under the lifestyle brands YAYS (fully serviced aparthotels) and by YAYS (serviced apartments with partially self-serviced solutions). 
Each of the 500 YAYS Group apartments is stylish, spacious, fully equipped, and located in a convenient area. A turn-key living space ready for comfortable short to long stays for leisure and business guests alike, and a base for urban exploration made easier by the YAYS Insiders. With outstanding local knowledge and a talent for sharing it, the YAYS Insiders are more than ordinary hotel staff. They are local experts ready to help every guest to explore beyond the beaten tourist track and unlock the treasures hidden in the local neighbourhood. 
A YAYS Group serviced apartment is a home away from home that sets you on the inside track to local living.

#unlocktheneighbourhood
",within an hour,86%,100%,"['email', 'phone']",Westerpark,Entire serviced apartment,Entire home/apt,2,1.5 baths,2,$202.00 ,9,4.56,4.56,4.67,5,4.89,4.56,4.44
2623099,13098216,Elianne,"Creative woman, working in the cultural sector as a costume designer.
I love to welcome you in our fantastic City.

",within an hour,100%,100%,"['email', 'phone']",De Baarsjes - Oud-West,Private room in condo,Private room,2,1 shared bath,1,$129.00 ,94,4.83,4.88,4.73,4.91,4.94,4.88,4.73
857841031072507845,24935999,Harry,,within a few hours,100%,100%,"['email', 'phone']",Watergraafsmeer,Entire rental unit,Entire home/apt,2,1 bath,1,$130.00 ,3,5,5,5,5,5,5,5
984538692539165298,22859440,Dee,,within an hour,64%,96%,"['email', 'phone']",Centrum-West,Private room in rental unit,Private room,2,1 bath,1,$159.00 ,1,5,5,5,5,5,5,5
37250235,11665812,Titus,"Social, clean and funny!",within an hour,75%,71%,"['email', 'phone', 'work_email']",Slotervaart,Entire loft,Entire home/apt,2,1 bath,1,$135.00 ,12,4.67,4.92,4.5,5,5,4.83,4.67
911470047162574375,296361452,Oscar,,within a day,100%,70%,"['email', 'phone']",IJburg - Zeeburgereiland,Entire home,Entire home/apt,6,2 baths,4,$400.00 ,1,5,5,5,5,5,5,5
16854590,29987689,Eleonora,,within an hour,100%,43%,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,2,1 bath,1,$167.00 ,32,4.94,4.91,4.94,4.84,4.97,4.91,4.78
50987627,7305222,Viviane,,within a day,67%,0%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5 baths,2,$200.00 ,0,,,,,,,
53578745,10802702,Anouk,,a few days or more,0%,0%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1.5 baths,1,$260.00 ,8,5,5,5,4.88,5,5,5
978204647169298883,73686275,Daan,,within an hour,100%,64%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1.5 baths,1,$200.00 ,5,5,5,4.8,5,5,4.6,4.8
943870997144700884,365305468,Adam,"We're Adam & Emma! Emma is from a place called Hoorn just outside from Amsterdam and Adam is from London, and we met in Jamaica 6 years ago! We love to travel and always stay in AirBnB's, so we wanted to open our home up for others wanting to stay in a home whilst visiting our awesome city!",within an hour,100%,100%,['phone'],De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5 baths,2,$500.00 ,3,5,5,5,5,5,5,5
919619838436851462,349429890,Erik,,within a few hours,100%,29%,"['email', 'phone']",Noord-Oost,Entire home,Entire home/apt,4,1.5 baths,2,$275.00 ,2,5,5,4.5,5,5,5,4.5
598364660031591022,411444268,Mieke,,within an hour,100%,99%,['phone'],Centrum-West,Private room in condo,Private room,2,1 private bath,,$135.00 ,94,4.51,4.56,4.34,4.56,4.55,4.83,4.41
767177861028048658,16408407,Doenja,I would love for you to enjoy the beautiful city of Amsterdam!,within a few hours,100%,100%,"['email', 'phone']",Slotervaart,Entire rental unit,Entire home/apt,4,1 bath,2,$320.00 ,0,,,,,,,
769528177740732321,100852278,Nina,,within a day,100%,43%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.5 baths,1,$295.00 ,2,5,5,5,5,5,5,5
40646054,33089398,Laura,,N/A,N/A,N/A,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.5 baths,2,$443.00 ,21,4.95,4.9,4.71,4.86,4.9,4.76,4.62
53453495,432830158,Eugenie,,within an hour,100%,100%,"['email', 'phone']",Noord-Oost,Entire home,Entire home/apt,4,2 baths,3,$475.00 ,1,5,5,5,5,5,5,5
35118660,43514574,Kalile,,within a few hours,100%,67%,"['email', 'phone']",IJburg - Zeeburgereiland,Houseboat,Entire home/apt,6,1.5 baths,5,$400.00 ,14,4.71,4.86,4.71,4.71,4.79,4.86,4.36
29147326,219618697,YAYS Amsterdam Salthouse Canal,"YAYS Group is an established serviced apartment provider managing 15 aparthotels in Amsterdam, The Hague, the Paris metropolitan area, and Antwerp under the lifestyle brands YAYS (fully serviced aparthotels) and by YAYS (serviced apartments with partially self-serviced solutions). 
Each of the 500 YAYS Group apartments is stylish, spacious, fully equipped, and located in a convenient area. A turn-key living space ready for comfortable short to long stays for leisure and business guests alike, and a base for urban exploration made easier by the YAYS Insiders. With outstanding local knowledge and a talent for sharing it, the YAYS Insiders are more than ordinary hotel staff. They are local experts ready to help every guest to explore beyond the beaten tourist track and unlock the treasures hidden in the local neighbourhood. 
A YAYS Group serviced apartment is a home away from home that sets you on the inside track to local living.

#unlocktheneighbourhood
",within an hour,86%,100%,"['email', 'phone']",Centrum-West,Entire serviced apartment,Entire home/apt,2,1 bath,1,$185.00 ,55,4.35,4.42,4.49,4.73,4.35,4.55,4.27
709418770221956237,169148096,Adrian,,within an hour,100%,100%,"['email', 'phone']",Centrum-West,Houseboat,Entire home/apt,4,1 bath,2,$385.00 ,47,4.83,4.85,4.57,4.96,4.87,5,4.74
22808941,33351900,Thi Vân,"Mijn levensmotto : 
To live, to love, to laugh and to learn  
",within a few hours,80%,81%,"['phone', 'work_email']",Zuid,Private room in rental unit,Private room,2,1.5 baths,1,$120.00 ,194,4.64,4.7,4.4,4.9,4.82,4.76,4.45
6359921,33132277,Magnus,,within an hour,100%,94%,"['email', 'phone']",Centrum-Oost,Private room in home,Private room,2,1 private bath,1,$114.00 ,368,4.79,4.88,4.79,4.96,4.92,4.86,4.66
29868977,224621027,Arno En Maria,"family we are three Arno, Maria, Annabel our daughter
We live above the apartment  
South America is our favorite  to travel
Multicultural family

",within an hour,100%,97%,"['email', 'phone']",Noord-Oost,Entire guesthouse,Entire home/apt,3,1 bath,2,$95.00 ,178,4.84,4.84,4.78,4.9,4.84,4.65,4.67
1231693,6717134,Maurits,,within a few hours,75%,28%,"['email', 'phone']",Zuid,Houseboat,Entire home/apt,2,1.5 baths,1,$461.00 ,5,4.6,4.8,5,4.8,4.8,4.8,4.4
9310110,9665876,Joram,,N/A,N/A,100%,['phone'],Centrum-West,Entire rental unit,Entire home/apt,4,1.5 baths,3,$300.00 ,13,4.69,4.92,4.62,4.92,4.92,4.85,4.38
